Owner,year,production,emissions
Wuzhou Yongda Special Steel Co Ltd,2022,730.0,365.0
Wuzhou Yongda Special Steel Co Ltd,2023,730.0,365.0
Wuzhou Yongda Special Steel Co Ltd,2024,730.0,365.0
Wuzhou Yongda Special Steel Co Ltd,2025,730.0,365.0
Wuzhou Yongda Special Steel Co Ltd,2026,730.0,365.0
Wuzhou Yongda Special Steel Co Ltd,2027,730.0,365.0
Wuzhou Yongda Special Steel Co Ltd,2028,730.0,365.0
Wuzhou Yongda Special Steel Co Ltd,2029,730.0,365.0
Wuzhou Yongda Special Steel Co Ltd,2030,730.0,365.0
Xiangfen County XinJinShan Special Steel Co Ltd,2020,1804.0,3788.4
Xiangfen County XinJinShan Special Steel Co Ltd,2021,1804.0,3788.4
Xiangfen County XinJinShan Special Steel Co Ltd,2022,1804.0,3788.4
Xiangfen County XinJinShan Special Steel Co Ltd,2023,1804.0,3788.4
Xiangfen County XinJinShan Special Steel Co Ltd,2024,1804.0,3788.4
Xiangfen County XinJinShan Special Steel Co Ltd,2025,1804.0,3788.4
Xiangfen County XinJinShan Special Steel Co Ltd,2026,1804.0,3788.4
Xiangfen County XinJinShan Special Steel Co Ltd,2027,1804.0,3788.4
Xiangfen County XinJinShan Special Steel Co Ltd,2028,1804.0,3788.4
Xiangfen County XinJinShan Special Steel Co Ltd,2029,1804.0,3788.4
Xiangfen County XinJinShan Special Steel Co Ltd,2030,1804.0,3788.4
Xining Special Steel Co Ltd,2020,738.0,1549.8
Xining Special Steel Co Ltd,2021,738.0,1549.8
Xining Special Steel Co Ltd,2022,738.0,1549.8
Xining Special Steel Co Ltd,2023,738.0,1549.8
Xining Special Steel Co Ltd,2024,738.0,1549.8
Xining Special Steel Co Ltd,2025,738.0,1549.8
Xining Special Steel Co Ltd,2026,738.0,1549.8
Xining Special Steel Co Ltd,2027,738.0,1549.8
Xining Special Steel Co Ltd,2028,738.0,1549.8
Xining Special Steel Co Ltd,2029,738.0,1549.8
Xining Special Steel Co Ltd,2030,738.0,1549.8
Xinji AOSEN Steel Group Co Ltd,2020,2952.0,6199.2
Xinji AOSEN Steel Group Co Ltd,2021,2952.0,6199.2
Xinji AOSEN Steel Group Co Ltd,2022,2952.0,6199.2
Xinji AOSEN Steel Group Co Ltd,2023,2952.0,6199.2
Xinji AOSEN Steel Group Co Ltd,2024,2952.0,6199.2
Xinji AOSEN Steel Group Co Ltd,2025,2952.0,6199.2
Xinji AOSEN Steel Group Co Ltd,2026,2952.0,6199.2
Xinji AOSEN Steel Group Co Ltd,2027,2952.0,6199.2
Xinji AOSEN Steel Group Co Ltd,2028,2952.0,6199.2
Xinji AOSEN Steel Group Co Ltd,2029,2952.0,6199.2
Xinji AOSEN Steel Group Co Ltd,2030,2952.0,6199.2
Xinjiang Da'an Special Steel Co Ltd,2020,820.0,1722.0
Xinjiang Da'an Special Steel Co Ltd,2021,820.0,1722.0
Xinjiang Da'an Special Steel Co Ltd,2022,820.0,1722.0
Xinjiang Da'an Special Steel Co Ltd,2023,820.0,1722.0
Xinjiang Da'an Special Steel Co Ltd,2024,820.0,1722.0
Xinjiang Da'an Special Steel Co Ltd,2025,820.0,1722.0
Xinjiang Da'an Special Steel Co Ltd,2026,820.0,1722.0
Xinjiang Da'an Special Steel Co Ltd,2027,820.0,1722.0
Xinjiang Da'an Special Steel Co Ltd,2028,820.0,1722.0
Xinjiang Da'an Special Steel Co Ltd,2029,820.0,1722.0
Xinjiang Da'an Special Steel Co Ltd,2030,820.0,1722.0
Xinjiang Ka Steel Group Co,2020,820.0,1722.0
Xinjiang Ka Steel Group Co,2021,820.0,1722.0
Xinjiang Ka Steel Group Co,2022,820.0,1722.0
Xinjiang Ka Steel Group Co,2023,820.0,1722.0
Xinjiang Ka Steel Group Co,2024,820.0,1722.0
Xinjiang Ka Steel Group Co,2025,820.0,1722.0
Xinjiang Ka Steel Group Co,2026,820.0,1722.0
Xinjiang Ka Steel Group Co,2027,820.0,1722.0
Xinjiang Ka Steel Group Co,2028,820.0,1722.0
Xinjiang Ka Steel Group Co,2029,820.0,1722.0
Xinjiang Ka Steel Group Co,2030,820.0,1722.0
Xinjiang KingTec Steel Co Ltd,2020,1093.8799999999999,2297.1479999999997
Xinjiang KingTec Steel Co Ltd,2021,1093.8799999999999,2297.1479999999997
Xinjiang KingTec Steel Co Ltd,2022,1093.8799999999999,2297.1479999999997
Xinjiang KingTec Steel Co Ltd,2023,1093.8799999999999,2297.1479999999997
Xinjiang KingTec Steel Co Ltd,2024,1093.8799999999999,2297.1479999999997
Xinjiang KingTec Steel Co Ltd,2025,1093.8799999999999,2297.1479999999997
Xinjiang KingTec Steel Co Ltd,2026,1093.8799999999999,2297.1479999999997
Xinjiang KingTec Steel Co Ltd,2027,1093.8799999999999,2297.1479999999997
Xinjiang KingTec Steel Co Ltd,2028,1093.8799999999999,2297.1479999999997
Xinjiang KingTec Steel Co Ltd,2029,1093.8799999999999,2297.1479999999997
Xinjiang KingTec Steel Co Ltd,2030,1093.8799999999999,2297.1479999999997
Xinjiang Kunyu Lron & Steel Co Ltd,2020,0.0,0.0
Xinjiang Kunyu Lron & Steel Co Ltd,2021,0.0,0.0
Xinjiang Kunyu Lron & Steel Co Ltd,2022,0.0,0.0
Xinjiang Kunyu Lron & Steel Co Ltd,2023,0.0,0.0
Xinjiang Kunyu Lron & Steel Co Ltd,2024,0.0,0.0
Xinjiang Kunyu Lron & Steel Co Ltd,2025,0.0,0.0
Xinjiang Kunyu Lron & Steel Co Ltd,2026,0.0,0.0
Xinjiang Kunyu Lron & Steel Co Ltd,2027,0.0,0.0
Xinjiang Kunyu Lron & Steel Co Ltd,2028,0.0,0.0
Xinjiang Kunyu Lron & Steel Co Ltd,2029,0.0,0.0
Xinjiang Kunyu Lron & Steel Co Ltd,2030,0.0,0.0
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2020,810.3,405.15
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2021,810.3,405.15
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2022,810.3,405.15
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2023,810.3,405.15
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2024,810.3,405.15
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2025,810.3,405.15
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2026,810.3,405.15
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2027,810.3,405.15
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2028,810.3,405.15
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2029,810.3,405.15
Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,2030,810.3,405.15
Xinjiang Xin'an Special Steel Co Ltd,2020,292.0,146.0
Xinjiang Xin'an Special Steel Co Ltd,2021,292.0,146.0
Xinjiang Xin'an Special Steel Co Ltd,2022,292.0,146.0
Xinjiang Xin'an Special Steel Co Ltd,2023,292.0,146.0
Xinjiang Xin'an Special Steel Co Ltd,2024,292.0,146.0
Xinjiang Xin'an Special Steel Co Ltd,2025,292.0,146.0
Xinjiang Xin'an Special Steel Co Ltd,2026,292.0,146.0
Xinjiang Xin'an Special Steel Co Ltd,2027,292.0,146.0
Xinjiang Xin'an Special Steel Co Ltd,2028,292.0,146.0
Xinjiang Xin'an Special Steel Co Ltd,2029,292.0,146.0
Xinjiang Xin'an Special Steel Co Ltd,2030,292.0,146.0
Xinjiang Yili Iron and Steel Co Ltd,2020,820.0,1722.0
Xinjiang Yili Iron and Steel Co Ltd,2021,820.0,1722.0
Xinjiang Yili Iron and Steel Co Ltd,2022,820.0,1722.0
Xinjiang Yili Iron and Steel Co Ltd,2023,820.0,1722.0
Xinjiang Yili Iron and Steel Co Ltd,2024,820.0,1722.0
Xinjiang Yili Iron and Steel Co Ltd,2025,820.0,1722.0
Xinjiang Yili Iron and Steel Co Ltd,2026,820.0,1722.0
Xinjiang Yili Iron and Steel Co Ltd,2027,820.0,1722.0
Xinjiang Yili Iron and Steel Co Ltd,2028,820.0,1722.0
Xinjiang Yili Iron and Steel Co Ltd,2029,820.0,1722.0
Xinjiang Yili Iron and Steel Co Ltd,2030,820.0,1722.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2020,1640.0,3444.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2021,1640.0,3444.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2022,1640.0,3444.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2023,1640.0,3444.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2024,1640.0,3444.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2025,1640.0,3444.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2026,1640.0,3444.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2027,1640.0,3444.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2028,1640.0,3444.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2029,1640.0,3444.0
Xinxing Ductile Iron Pipes Xinjiang Co Ltd,2030,1640.0,3444.0
"Xinyang Iron & Steel Co.,ltd of Angang Group",2020,2952.0,6199.2
"Xinyang Iron & Steel Co.,ltd of Angang Group",2021,2952.0,6199.2
"Xinyang Iron & Steel Co.,ltd of Angang Group",2022,2952.0,6199.2
"Xinyang Iron & Steel Co.,ltd of Angang Group",2023,2952.0,6199.2
"Xinyang Iron & Steel Co.,ltd of Angang Group",2024,2952.0,6199.2
"Xinyang Iron & Steel Co.,ltd of Angang Group",2025,2952.0,6199.2
"Xinyang Iron & Steel Co.,ltd of Angang Group",2026,2952.0,6199.2
"Xinyang Iron & Steel Co.,ltd of Angang Group",2027,2952.0,6199.2
"Xinyang Iron & Steel Co.,ltd of Angang Group",2028,2952.0,6199.2
"Xinyang Iron & Steel Co.,ltd of Angang Group",2029,2952.0,6199.2
"Xinyang Iron & Steel Co.,ltd of Angang Group",2030,2952.0,6199.2
Xinyu Iron & Steel Corp Ltd,2020,8200.82,17221.722
Xinyu Iron & Steel Corp Ltd,2021,8200.82,17221.722
Xinyu Iron & Steel Corp Ltd,2022,8200.82,17221.722
Xinyu Iron & Steel Corp Ltd,2023,8200.82,17221.722
Xinyu Iron & Steel Corp Ltd,2024,8200.82,17221.722
Xinyu Iron & Steel Corp Ltd,2025,8200.82,17221.722
Xinyu Iron & Steel Corp Ltd,2026,8200.82,17221.722
Xinyu Iron & Steel Corp Ltd,2027,8200.82,17221.722
Xinyu Iron & Steel Corp Ltd,2028,8200.82,17221.722
Xinyu Iron & Steel Corp Ltd,2029,8200.82,17221.722
Xinyu Iron & Steel Corp Ltd,2030,8200.82,17221.722
Yancheng Lianxin Steel Co Ltd,2020,1976.1999999999998,4150.0199999999995
Yancheng Lianxin Steel Co Ltd,2021,1976.1999999999998,4150.0199999999995
Yancheng Lianxin Steel Co Ltd,2022,1976.1999999999998,4150.0199999999995
Yancheng Lianxin Steel Co Ltd,2023,1976.1999999999998,4150.0199999999995
Yancheng Lianxin Steel Co Ltd,2024,1976.1999999999998,4150.0199999999995
Yancheng Lianxin Steel Co Ltd,2025,1976.1999999999998,4150.0199999999995
Yancheng Lianxin Steel Co Ltd,2026,1976.1999999999998,4150.0199999999995
Yancheng Lianxin Steel Co Ltd,2027,1976.1999999999998,4150.0199999999995
Yancheng Lianxin Steel Co Ltd,2028,1976.1999999999998,4150.0199999999995
Yancheng Lianxin Steel Co Ltd,2029,1976.1999999999998,4150.0199999999995
Yancheng Lianxin Steel Co Ltd,2030,1976.1999999999998,4150.0199999999995
Yangchun New Iron & Steel Co Ltd,2020,1967.9999999999998,4132.799999999999
Yangchun New Iron & Steel Co Ltd,2021,1967.9999999999998,4132.799999999999
Yangchun New Iron & Steel Co Ltd,2022,1967.9999999999998,4132.799999999999
Yangchun New Iron & Steel Co Ltd,2023,1967.9999999999998,4132.799999999999
Yangchun New Iron & Steel Co Ltd,2024,1967.9999999999998,4132.799999999999
Yangchun New Iron & Steel Co Ltd,2025,1967.9999999999998,4132.799999999999
Yangchun New Iron & Steel Co Ltd,2026,1967.9999999999998,4132.799999999999
Yangchun New Iron & Steel Co Ltd,2027,1967.9999999999998,4132.799999999999
Yangchun New Iron & Steel Co Ltd,2028,1967.9999999999998,4132.799999999999
Yangchun New Iron & Steel Co Ltd,2029,1967.9999999999998,4132.799999999999
Yangchun New Iron & Steel Co Ltd,2030,1967.9999999999998,4132.799999999999
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2020,2706.0,5682.6
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2021,2706.0,5682.6
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2022,2706.0,5682.6
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2023,2706.0,5682.6
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2024,2706.0,5682.6
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2025,2706.0,5682.6
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2026,2706.0,5682.6
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2027,2706.0,5682.6
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2028,2706.0,5682.6
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2029,2706.0,5682.6
Yangzhou Hengrun Ocean Heavy Industry Co Ltd,2030,2706.0,5682.6
Yangzhou Qinyou Special Metal Materials Co Ltd,2020,1967.9999999999998,4132.799999999999
Yangzhou Qinyou Special Metal Materials Co Ltd,2021,1967.9999999999998,4132.799999999999
Yangzhou Qinyou Special Metal Materials Co Ltd,2022,1967.9999999999998,4132.799999999999
Yangzhou Qinyou Special Metal Materials Co Ltd,2023,1967.9999999999998,4132.799999999999
Yangzhou Qinyou Special Metal Materials Co Ltd,2024,1967.9999999999998,4132.799999999999
Yangzhou Qinyou Special Metal Materials Co Ltd,2025,1967.9999999999998,4132.799999999999
Yangzhou Qinyou Special Metal Materials Co Ltd,2026,1967.9999999999998,4132.799999999999
Yangzhou Qinyou Special Metal Materials Co Ltd,2027,1967.9999999999998,4132.799999999999
Yangzhou Qinyou Special Metal Materials Co Ltd,2028,1967.9999999999998,4132.799999999999
Yangzhou Qinyou Special Metal Materials Co Ltd,2029,1967.9999999999998,4132.799999999999
Yangzhou Qinyou Special Metal Materials Co Ltd,2030,1967.9999999999998,4132.799999999999
Yantai Walsin Stainless Steel Co Ltd,2020,1022.0,511.0
Yantai Walsin Stainless Steel Co Ltd,2021,1022.0,511.0
Yantai Walsin Stainless Steel Co Ltd,2022,1022.0,511.0
Yantai Walsin Stainless Steel Co Ltd,2023,1022.0,511.0
Yantai Walsin Stainless Steel Co Ltd,2024,1022.0,511.0
Yantai Walsin Stainless Steel Co Ltd,2025,1022.0,511.0
Yantai Walsin Stainless Steel Co Ltd,2026,1022.0,511.0
Yantai Walsin Stainless Steel Co Ltd,2027,1022.0,511.0
Yantai Walsin Stainless Steel Co Ltd,2028,1022.0,511.0
Yantai Walsin Stainless Steel Co Ltd,2029,1022.0,511.0
Yantai Walsin Stainless Steel Co Ltd,2030,1022.0,511.0
Yun County Rongfeng Rolling Mill Factory,2020,511.0,255.5
Yun County Rongfeng Rolling Mill Factory,2021,511.0,255.5
Yun County Rongfeng Rolling Mill Factory,2022,511.0,255.5
Yun County Rongfeng Rolling Mill Factory,2023,511.0,255.5
Yun County Rongfeng Rolling Mill Factory,2024,511.0,255.5
Yun County Rongfeng Rolling Mill Factory,2025,511.0,255.5
Yun County Rongfeng Rolling Mill Factory,2026,511.0,255.5
Yun County Rongfeng Rolling Mill Factory,2027,511.0,255.5
Yun County Rongfeng Rolling Mill Factory,2028,511.0,255.5
Yun County Rongfeng Rolling Mill Factory,2029,511.0,255.5
Yun County Rongfeng Rolling Mill Factory,2030,511.0,255.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2020,365.0,182.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2021,365.0,182.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2022,365.0,182.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2023,365.0,182.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2024,365.0,182.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2025,365.0,182.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2026,365.0,182.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2027,365.0,182.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2028,365.0,182.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2029,365.0,182.5
YunNan Province Tiangao Nickel Alloy Co Ltd,2030,365.0,182.5
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2020,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2021,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2022,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2023,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2024,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2025,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2026,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2027,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2028,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2029,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,2030,2132.0,4477.2
Yunnan Qujing Iron and Steel Group Co Ltd,2020,1022.0,511.0
Yunnan Qujing Iron and Steel Group Co Ltd,2021,1022.0,511.0
Yunnan Qujing Iron and Steel Group Co Ltd,2022,1022.0,511.0
Yunnan Qujing Iron and Steel Group Co Ltd,2023,1022.0,511.0
Yunnan Qujing Iron and Steel Group Co Ltd,2024,1022.0,511.0
Yunnan Qujing Iron and Steel Group Co Ltd,2025,1022.0,511.0
Yunnan Qujing Iron and Steel Group Co Ltd,2026,1022.0,511.0
Yunnan Qujing Iron and Steel Group Co Ltd,2027,1022.0,511.0
Yunnan Qujing Iron and Steel Group Co Ltd,2028,1022.0,511.0
Yunnan Qujing Iron and Steel Group Co Ltd,2029,1022.0,511.0
Yunnan Qujing Iron and Steel Group Co Ltd,2030,1022.0,511.0
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2020,1552.26,3259.746
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2021,1552.26,3259.746
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2022,1552.26,3259.746
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2023,1552.26,3259.746
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2024,1552.26,3259.746
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2025,1552.26,3259.746
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2026,1552.26,3259.746
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2027,1552.26,3259.746
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2028,1552.26,3259.746
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2029,1552.26,3259.746
Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,2030,1552.26,3259.746
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2020,2443.6,5131.56
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2021,2443.6,5131.56
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2022,2443.6,5131.56
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2023,2443.6,5131.56
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2024,2443.6,5131.56
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2025,2443.6,5131.56
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2026,2443.6,5131.56
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2027,2443.6,5131.56
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2028,2443.6,5131.56
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2029,2443.6,5131.56
Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,2030,2443.6,5131.56
Zenith Steel Group (Nantong) Co Ltd,2022,4797.0,10073.7
Zenith Steel Group (Nantong) Co Ltd,2023,4797.0,10073.7
Zenith Steel Group (Nantong) Co Ltd,2024,4797.0,10073.7
Zenith Steel Group (Nantong) Co Ltd,2025,4797.0,10073.7
Zenith Steel Group (Nantong) Co Ltd,2026,4797.0,10073.7
Zenith Steel Group (Nantong) Co Ltd,2027,4797.0,10073.7
Zenith Steel Group (Nantong) Co Ltd,2028,4797.0,10073.7
Zenith Steel Group (Nantong) Co Ltd,2029,4797.0,10073.7
Zenith Steel Group (Nantong) Co Ltd,2030,4797.0,10073.7
Zenith Steel Group Co Ltd,2020,3034.0,6371.400000000001
Zenith Steel Group Co Ltd,2021,3034.0,6371.400000000001
Zenith Steel Group Co Ltd,2022,3034.0,6371.400000000001
Zenith Steel Group Co Ltd,2023,3034.0,6371.400000000001
Zenith Steel Group Co Ltd,2024,3034.0,6371.400000000001
Zenith Steel Group Co Ltd,2025,3034.0,6371.400000000001
Zenith Steel Group Co Ltd,2026,3034.0,6371.400000000001
Zenith Steel Group Co Ltd,2027,3034.0,6371.400000000001
Zenith Steel Group Co Ltd,2028,3034.0,6371.400000000001
Zenith Steel Group Co Ltd,2029,3034.0,6371.400000000001
Zenith Steel Group Co Ltd,2030,3034.0,6371.400000000001
Zhangjiagang Hongchang Steel Co Ltd,2020,13896.539999999999,29182.734
Zhangjiagang Hongchang Steel Co Ltd,2021,13896.539999999999,29182.734
Zhangjiagang Hongchang Steel Co Ltd,2022,13896.539999999999,29182.734
Zhangjiagang Hongchang Steel Co Ltd,2023,13896.539999999999,29182.734
Zhangjiagang Hongchang Steel Co Ltd,2024,13896.539999999999,29182.734
Zhangjiagang Hongchang Steel Co Ltd,2025,13896.539999999999,29182.734
Zhangjiagang Hongchang Steel Co Ltd,2026,13896.539999999999,29182.734
Zhangjiagang Hongchang Steel Co Ltd,2027,13896.539999999999,29182.734
Zhangjiagang Hongchang Steel Co Ltd,2028,13896.539999999999,29182.734
Zhangjiagang Hongchang Steel Co Ltd,2029,13896.539999999999,29182.734
Zhangjiagang Hongchang Steel Co Ltd,2030,13896.539999999999,29182.734
Zhangjiagang Rongsheng Steel-Making Co Ltd,2020,8668.22,18203.262
Zhangjiagang Rongsheng Steel-Making Co Ltd,2021,8668.22,18203.262
Zhangjiagang Rongsheng Steel-Making Co Ltd,2022,8668.22,18203.262
Zhangjiagang Rongsheng Steel-Making Co Ltd,2023,8668.22,18203.262
Zhangjiagang Rongsheng Steel-Making Co Ltd,2024,8668.22,18203.262
Zhangjiagang Rongsheng Steel-Making Co Ltd,2025,8668.22,18203.262
Zhangjiagang Rongsheng Steel-Making Co Ltd,2026,8668.22,18203.262
Zhangjiagang Rongsheng Steel-Making Co Ltd,2027,8668.22,18203.262
Zhangjiagang Rongsheng Steel-Making Co Ltd,2028,8668.22,18203.262
Zhangjiagang Rongsheng Steel-Making Co Ltd,2029,8668.22,18203.262
Zhangjiagang Rongsheng Steel-Making Co Ltd,2030,8668.22,18203.262
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2020,365.0,182.5
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2021,365.0,182.5
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2022,365.0,182.5
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2023,365.0,182.5
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2024,365.0,182.5
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2025,365.0,182.5
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2026,365.0,182.5
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2027,365.0,182.5
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2028,365.0,182.5
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2029,365.0,182.5
Zhejiang TSINGSHAN IRON&STEEL Co Ltd,2030,365.0,182.5
Zhejiang Wantai Special Steel Co Ltd,2020,876.0,438.0
Zhejiang Wantai Special Steel Co Ltd,2021,876.0,438.0
Zhejiang Wantai Special Steel Co Ltd,2022,876.0,438.0
Zhejiang Wantai Special Steel Co Ltd,2023,876.0,438.0
Zhejiang Wantai Special Steel Co Ltd,2024,876.0,438.0
Zhejiang Wantai Special Steel Co Ltd,2025,876.0,438.0
Zhejiang Wantai Special Steel Co Ltd,2026,876.0,438.0
Zhejiang Wantai Special Steel Co Ltd,2027,876.0,438.0
Zhejiang Wantai Special Steel Co Ltd,2028,876.0,438.0
Zhejiang Wantai Special Steel Co Ltd,2029,876.0,438.0
Zhejiang Wantai Special Steel Co Ltd,2030,876.0,438.0
Zhongpu (Handan) Iron and Steel Co Ltd,2020,1230.0,2583.0
Zhongpu (Handan) Iron and Steel Co Ltd,2021,1230.0,2583.0
Zhongpu (Handan) Iron and Steel Co Ltd,2022,1230.0,2583.0
Zhongpu (Handan) Iron and Steel Co Ltd,2023,1230.0,2583.0
Zhongpu (Handan) Iron and Steel Co Ltd,2024,1230.0,2583.0
Zhongpu (Handan) Iron and Steel Co Ltd,2025,1230.0,2583.0
Zhongpu (Handan) Iron and Steel Co Ltd,2026,1230.0,2583.0
Zhongpu (Handan) Iron and Steel Co Ltd,2027,1230.0,2583.0
Zhongpu (Handan) Iron and Steel Co Ltd,2028,1230.0,2583.0
Zhongpu (Handan) Iron and Steel Co Ltd,2029,1230.0,2583.0
Zhongpu (Handan) Iron and Steel Co Ltd,2030,1230.0,2583.0
Zhongxin Iron and Steel Group Co Ltd,2020,4428.0,9298.800000000001
Zhongxin Iron and Steel Group Co Ltd,2021,4428.0,9298.800000000001
Zhongxin Iron and Steel Group Co Ltd,2022,4428.0,9298.800000000001
Zhongxin Iron and Steel Group Co Ltd,2023,4428.0,9298.800000000001
Zhongxin Iron and Steel Group Co Ltd,2024,4428.0,9298.800000000001
Zhongxin Iron and Steel Group Co Ltd,2025,4428.0,9298.800000000001
Zhongxin Iron and Steel Group Co Ltd,2026,4428.0,9298.800000000001
Zhongxin Iron and Steel Group Co Ltd,2027,4428.0,9298.800000000001
Zhongxin Iron and Steel Group Co Ltd,2028,4428.0,9298.800000000001
Zhongxin Iron and Steel Group Co Ltd,2029,4428.0,9298.800000000001
Zhongxin Iron and Steel Group Co Ltd,2030,4428.0,9298.800000000001
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2020,2501.8199999999997,5253.821999999999
Zhuhai Yueyufeng IRON&STEEL Co Ltd,2021,2501.8199999999997,5253.821999999999
